order_id,date,day_part,hour,time,party_size,service_type,event_name,revenue
1425,2025-10-01,Dinner,21,21:36,3,Dine-in,,188.0
1426,2025-10-01,Dinner,17,17:48,2,Dine-in,,100.0
1427,2025-10-01,Dinner,21,21:05,1,Dine-in,,99.0
1428,2025-10-01,Dinner,20,20:53,4,Dine-in,,105.0
1429,2025-10-01,Dinner,21,21:43,5,Dine-in,,202.0
1430,2025-10-01,Dinner,20,20:59,3,Dine-in,,142.5
1431,2025-10-01,Dinner,21,21:16,1,Takeaway,,13.0
1432,2025-10-01,Dinner,19,19:16,2,Dine-in,,122.5
1433,2025-10-01,Dinner,17,17:50,3,Dine-in,,119.5
1434,2025-10-01,Dinner,21,21:11,2,Dine-in,,89.0
1435,2025-10-01,Dinner,21,21:09,1,Dine-in,,37.0
1436,2025-10-01,Dinner,21,21:03,2,Dine-in,,86.0
1437,2025-10-01,Dinner,20,20:22,2,Dine-in,,95.5
1438,2025-10-01,Dinner,18,18:43,3,Dine-in,,144.0
1439,2025-10-01,Dinner,21,21:15,2,Dine-in,,73.0
1440,2025-10-01,Dinner,20,20:13,2,Dine-in,,14.5
1441,2025-10-01,Dinner,19,19:10,2,Dine-in,,165.0
1442,2025-10-01,Dinner,19,19:42,1,Dine-in,,65.5
1443,2025-10-01,Dinner,19,19:14,4,Dine-in,,202.5
1444,2025-10-01,Dinner,20,20:25,1,Dine-in,,20.0
1445,2025-10-01,Dinner,17,17:48,2,Takeaway,,67.0
1446,2025-10-01,Dinner,18,18:37,3,Takeaway,,181.0
1447,2025-10-01,Dinner,18,18:23,2,Dine-in,,111.5
1448,2025-10-01,Lunch,13,13:30,3,Takeaway,,197.0
1449,2025-10-01,Lunch,14,14:09,3,Dine-in,,176.5
1450,2025-10-01,Lunch,12,12:48,2,Dine-in,,71.0
1451,2025-10-01,Lunch,14,14:41,4,Dine-in,,291.5
1452,2025-10-01,Lunch,13,13:27,3,Dine-in,,64.0
1453,2025-10-01,Lunch,12,12:14,2,Dine-in,,138.0
1454,2025-10-01,Lunch,14,14:06,2,Dine-in,,105.0
1455,2025-10-01,Lunch,12,12:48,2,Takeaway,,47.5
1456,2025-10-02,Dinner,19,19:33,2,Dine-in,,80.5
1457,2025-10-02,Dinner,21,21:02,1,Dine-in,,16.5
1458,2025-10-02,Dinner,21,21:00,2,Dine-in,,70.5
1459,2025-10-02,Dinner,21,21:24,5,Dine-in,,109.0
1460,2025-10-02,Dinner,20,20:33,2,Takeaway,,40.5
1461,2025-10-02,Dinner,17,17:30,5,Dine-in,,229.0
1462,2025-10-02,Dinner,19,19:11,4,Dine-in,,150.5
1463,2025-10-02,Dinner,17,17:50,5,Dine-in,,145.0
1464,2025-10-02,Dinner,17,17:50,2,Dine-in,,56.0
1465,2025-10-02,Dinner,21,21:00,2,Dine-in,,37.5
1466,2025-10-02,Dinner,17,17:50,3,Takeaway,,143.5
1467,2025-10-02,Dinner,20,20:11,2,Takeaway,,19.5
1468,2025-10-02,Dinner,20,20:50,4,Dine-in,,142.0
1469,2025-10-02,Dinner,20,20:38,5,Takeaway,,181.5
1470,2025-10-02,Dinner,19,19:55,2,Dine-in,,106.0
1471,2025-10-02,Dinner,20,20:38,2,Dine-in,,94.0
1472,2025-10-02,Dinner,18,18:12,5,Dine-in,,178.5
1473,2025-10-02,Dinner,21,21:19,2,Dine-in,,128.0
1474,2025-10-02,Dinner,21,21:05,1,Dine-in,,18.5
1475,2025-10-02,Dinner,17,17:57,1,Dine-in,,76.0
1476,2025-10-02,Lunch,13,13:43,1,Dine-in,,83.0
1477,2025-10-02,Lunch,14,14:11,3,Dine-in,,115.0
1478,2025-10-02,Lunch,13,13:39,2,Takeaway,,31.5
1479,2025-10-02,Lunch,12,12:42,4,Dine-in,,173.0
1480,2025-10-02,Lunch,14,14:21,2,Dine-in,,86.0
1481,2025-10-02,Lunch,12,12:05,3,Dine-in,,143.5
1482,2025-10-02,Lunch,13,13:35,2,Dine-in,,79.5
1483,2025-10-02,Lunch,12,12:48,4,Dine-in,,176.0
1484,2025-10-02,Lunch,13,13:19,2,Dine-in,,121.0
1485,2025-10-03,Dinner,20,20:20,5,Dine-in,,217.0
1486,2025-10-03,Dinner,19,19:18,4,Dine-in,,162.0
1487,2025-10-03,Dinner,17,17:31,3,Dine-in,,139.0
1488,2025-10-03,Dinner,19,19:12,2,Dine-in,,57.0
1489,2025-10-03,Dinner,18,18:45,3,Dine-in,,79.0
1490,2025-10-03,Dinner,18,18:40,2,Dine-in,,134.5
1491,2025-10-03,Dinner,21,21:21,1,Takeaway,,41.0
1492,2025-10-03,Dinner,21,21:26,3,Dine-in,,113.0
1493,2025-10-03,Dinner,20,20:03,5,Dine-in,,132.5
1494,2025-10-03,Dinner,20,20:35,2,Dine-in,,95.0
1495,2025-10-03,Dinner,18,18:42,3,Dine-in,,99.5
1496,2025-10-03,Dinner,17,17:42,4,Dine-in,,130.0
1497,2025-10-03,Dinner,21,21:35,2,Takeaway,,60.0
1498,2025-10-03,Dinner,19,19:41,2,Takeaway,,78.0
1499,2025-10-03,Dinner,17,17:50,3,Takeaway,,95.0
1500,2025-10-03,Dinner,18,18:59,2,Dine-in,,132.0
1501,2025-10-03,Dinner,20,20:37,2,Takeaway,,49.0
1502,2025-10-03,Dinner,19,19:47,5,Dine-in,,170.5
1503,2025-10-03,Dinner,21,21:17,1,Dine-in,,11.5
1504,2025-10-03,Dinner,20,20:03,1,Dine-in,,67.0
1505,2025-10-03,Dinner,20,20:58,5,Dine-in,,281.0
1506,2025-10-03,Dinner,17,17:50,2,Dine-in,,57.0
1507,2025-10-03,Dinner,19,19:37,2,Takeaway,,79.5
1508,2025-10-03,Dinner,19,19:31,2,Dine-in,,11.0
1509,2025-10-03,Dinner,21,21:24,2,Dine-in,,159.0
1510,2025-10-03,Dinner,18,18:03,1,Dine-in,,28.5
1511,2025-10-03,Late,22,22:33,5,Dine-in,,213.0
1512,2025-10-03,Late,22,22:52,2,Dine-in,,40.0
1513,2025-10-03,Late,22,22:31,1,Dine-in,,33.0
1514,2025-10-03,Lunch,12,12:12,2,Dine-in,,167.0
1515,2025-10-03,Lunch,14,14:29,4,Dine-in,,182.5
1516,2025-10-03,Lunch,12,12:50,6,Dine-in,,140.0
1517,2025-10-03,Lunch,13,13:05,2,Dine-in,,99.5
1518,2025-10-03,Lunch,14,14:24,5,Dine-in,,252.0
1519,2025-10-03,Lunch,12,12:19,4,Dine-in,,264.5
1520,2025-10-03,Lunch,14,14:14,2,Dine-in,,98.5
1521,2025-10-03,Lunch,13,13:09,2,Dine-in,,88.0
1522,2025-10-03,Lunch,13,13:36,1,Dine-in,,65.0
1523,2025-10-03,Lunch,12,12:39,1,Dine-in,,56.0
1524,2025-10-04,Dinner,20,20:51,5,Dine-in,,203.5
1525,2025-10-04,Dinner,17,17:37,2,Dine-in,,131.0
1526,2025-10-04,Dinner,18,18:40,5,Dine-in,,143.0
1527,2025-10-04,Dinner,21,21:44,2,Dine-in,,104.5
1528,2025-10-04,Dinner,18,18:45,1,Takeaway,,0.0
1529,2025-10-04,Dinner,20,20:21,5,Dine-in,,183.0
1530,2025-10-04,Dinner,20,20:20,2,Takeaway,,120.0
1531,2025-10-04,Dinner,19,19:14,4,Dine-in,,211.0
1532,2025-10-04,Dinner,18,18:55,2,Dine-in,,77.0
1533,2025-10-04,Dinner,18,18:35,2,Dine-in,,37.5
1534,2025-10-04,Dinner,19,19:43,5,Dine-in,,133.5
1535,2025-10-04,Dinner,20,20:00,1,Dine-in,,15.0
1536,2025-10-04,Dinner,19,19:39,2,Dine-in,,89.5
1537,2025-10-04,Dinner,17,17:56,4,Dine-in,,110.0
1538,2025-10-04,Dinner,20,20:36,2,Dine-in,,59.0
1539,2025-10-04,Dinner,20,20:11,4,Takeaway,,275.5
1540,2025-10-04,Dinner,19,19:08,2,Dine-in,,179.0
1541,2025-10-04,Dinner,18,18:55,2,Dine-in,,22.5
1542,2025-10-04,Dinner,18,18:13,2,Dine-in,,167.0
1543,2025-10-04,Dinner,20,20:02,1,Dine-in,,23.5
1544,2025-10-04,Dinner,18,18:17,2,Takeaway,,73.5
1545,2025-10-04,Dinner,18,18:56,4,Dine-in,,151.5
1546,2025-10-04,Dinner,21,21:33,2,Takeaway,,96.0
1547,2025-10-04,Dinner,19,19:49,2,Dine-in,,83.5
1548,2025-10-04,Dinner,17,17:58,2,Dine-in,,47.5
1549,2025-10-04,Dinner,17,17:47,4,Dine-in,,198.5
1550,2025-10-04,Dinner,19,19:22,2,Dine-in,,73.0
1551,2025-10-04,Dinner,18,18:36,2,Dine-in,,7.0
1552,2025-10-04,Dinner,21,21:14,2,Takeaway,,85.5
1553,2025-10-04,Dinner,20,20:25,2,Dine-in,,84.0
1554,2025-10-04,Dinner,20,20:24,2,Dine-in,,85.5
1555,2025-10-04,Dinner,20,20:39,3,Dine-in,,66.5
1556,2025-10-04,Dinner,17,17:54,2,Takeaway,,84.0
1557,2025-10-04,Late,22,22:17,1,Dine-in,,48.0
1558,2025-10-04,Late,22,22:15,1,Dine-in,,8.5
1559,2025-10-04,Late,22,22:53,4,Dine-in,,180.0
1560,2025-10-04,Late,22,22:27,2,Takeaway,,92.5
1561,2025-10-04,Lunch,12,12:10,2,Takeaway,,38.0
1562,2025-10-04,Lunch,13,13:25,5,Dine-in,,194.0
1563,2025-10-04,Lunch,13,13:38,4,Dine-in,,178.5
1564,2025-10-04,Lunch,12,12:09,4,Dine-in,,163.0
1565,2025-10-04,Lunch,14,14:22,2,Takeaway,,52.5
1566,2025-10-04,Lunch,13,13:17,2,Takeaway,,55.5
1567,2025-10-04,Lunch,13,13:56,2,Dine-in,,63.5
1568,2025-10-04,Lunch,14,14:08,2,Dine-in,,45.0
1569,2025-10-04,Lunch,14,14:12,2,Dine-in,,60.0
1570,2025-10-04,Lunch,13,13:27,2,Dine-in,,74.0
1571,2025-10-04,Lunch,14,14:24,2,Dine-in,,109.5
1572,2025-10-04,Lunch,13,13:17,4,Dine-in,,246.5
1573,2025-10-04,Lunch,12,12:24,2,Dine-in,,72.5
1574,2025-10-05,Dinner,17,17:47,5,Takeaway,,136.5
1575,2025-10-05,Dinner,19,19:45,2,Dine-in,,78.5
1576,2025-10-05,Dinner,18,18:00,3,Dine-in,,154.0
1577,2025-10-05,Dinner,19,19:35,5,Dine-in,,133.5
1578,2025-10-05,Dinner,20,20:39,4,Dine-in,,202.5
1579,2025-10-05,Dinner,18,18:12,2,Dine-in,,58.5
1580,2025-10-05,Dinner,19,19:32,4,Dine-in,,159.5
1581,2025-10-05,Dinner,19,19:44,5,Takeaway,,334.0
1582,2025-10-05,Dinner,19,19:33,5,Dine-in,,240.0
1583,2025-10-05,Dinner,21,21:02,1,Dine-in,,15.0
1584,2025-10-05,Dinner,17,17:38,4,Dine-in,,189.5
1585,2025-10-05,Dinner,18,18:55,2,Dine-in,,96.0
1586,2025-10-05,Dinner,17,17:51,4,Takeaway,,147.0
1587,2025-10-05,Dinner,18,18:06,2,Dine-in,,87.0
1588,2025-10-05,Dinner,17,17:58,3,Dine-in,,144.5
1589,2025-10-05,Dinner,20,20:31,2,Takeaway,,200.5
1590,2025-10-05,Dinner,21,21:02,2,Dine-in,,21.0
1591,2025-10-05,Dinner,19,19:14,2,Takeaway,,18.0
1592,2025-10-05,Dinner,20,20:14,2,Dine-in,,82.0
1593,2025-10-05,Dinner,19,19:51,4,Dine-in,,193.5
1594,2025-10-05,Dinner,18,18:26,2,Dine-in,,109.0
1595,2025-10-05,Dinner,19,19:13,1,Takeaway,,89.5
1596,2025-10-05,Lunch,13,13:24,5,Takeaway,,208.5
1597,2025-10-05,Lunch,13,13:12,2,Dine-in,,52.0
1598,2025-10-05,Lunch,14,14:34,2,Takeaway,,74.5
1599,2025-10-05,Lunch,12,12:33,4,Takeaway,,194.5
1600,2025-10-05,Lunch,13,13:47,2,Takeaway,,49.5
1601,2025-10-05,Lunch,13,13:01,5,Dine-in,,213.0
1602,2025-10-05,Lunch,12,12:27,4,Dine-in,,249.0
1603,2025-10-05,Lunch,13,13:23,2,Dine-in,,66.0
1604,2025-10-05,Lunch,13,13:07,2,Dine-in,,90.0
1605,2025-10-05,Lunch,14,14:17,2,Dine-in,,26.0
1606,2025-10-05,Lunch,13,13:56,1,Takeaway,,50.5
1607,2025-10-07,Dinner,20,20:32,2,Dine-in,,64.0
1608,2025-10-07,Dinner,20,20:27,2,Dine-in,,68.5
1609,2025-10-07,Dinner,18,18:36,4,Dine-in,,139.0
1610,2025-10-07,Dinner,21,21:29,2,Dine-in,,81.0
1611,2025-10-07,Dinner,20,20:08,2,Dine-in,,119.5
1612,2025-10-07,Dinner,19,19:43,2,Dine-in,,42.5
1613,2025-10-07,Dinner,18,18:29,4,Dine-in,,162.0
1614,2025-10-07,Dinner,21,21:35,2,Dine-in,,87.0
1615,2025-10-07,Dinner,19,19:10,2,Dine-in,,141.0
1616,2025-10-07,Dinner,20,20:40,3,Dine-in,,99.5
1617,2025-10-07,Dinner,20,20:55,1,Dine-in,,42.5
1618,2025-10-07,Dinner,19,19:03,4,Dine-in,,157.5
1619,2025-10-07,Dinner,20,20:49,1,Dine-in,,44.0
1620,2025-10-07,Dinner,21,21:25,2,Dine-in,,87.0
1621,2025-10-07,Dinner,21,21:42,2,Dine-in,,108.0
1622,2025-10-07,Dinner,19,19:13,1,Dine-in,,34.5
1623,2025-10-07,Lunch,14,14:42,4,Dine-in,,172.0
1624,2025-10-07,Lunch,12,12:19,4,Takeaway,,148.5
1625,2025-10-07,Lunch,14,14:29,3,Dine-in,,133.0
1626,2025-10-07,Lunch,13,13:32,1,Dine-in,,30.5
1627,2025-10-07,Lunch,12,12:45,1,Dine-in,,54.0
1628,2025-10-07,Lunch,12,12:06,2,Dine-in,,115.5
1629,2025-10-07,Lunch,12,12:21,3,Dine-in,,98.0
1630,2025-10-08,Dinner,18,18:16,3,Dine-in,,67.0
1631,2025-10-08,Dinner,18,18:26,2,Dine-in,,113.0
1632,2025-10-08,Dinner,20,20:21,3,Dine-in,,93.0
1633,2025-10-08,Dinner,18,18:17,2,Dine-in,,102.0
1634,2025-10-08,Dinner,20,20:32,2,Dine-in,,31.5
1635,2025-10-08,Dinner,18,18:18,3,Dine-in,,233.5
1636,2025-10-08,Dinner,21,21:05,2,Dine-in,,74.5
1637,2025-10-08,Dinner,21,21:03,1,Dine-in,,24.0
1638,2025-10-08,Dinner,18,18:32,2,Dine-in,,120.5
1639,2025-10-08,Dinner,18,18:29,1,Dine-in,,28.5
1640,2025-10-08,Dinner,21,21:38,2,Dine-in,,78.5
1641,2025-10-08,Dinner,17,17:52,4,Dine-in,,333.5
1642,2025-10-08,Dinner,20,20:02,2,Dine-in,,59.0
1643,2025-10-08,Dinner,19,19:41,2,Dine-in,,185.0
1644,2025-10-08,Dinner,17,17:56,3,Dine-in,,137.5
1645,2025-10-08,Dinner,19,19:06,5,Dine-in,,276.5
1646,2025-10-08,Dinner,19,19:17,3,Dine-in,,93.5
1647,2025-10-08,Dinner,20,20:04,2,Dine-in,,59.0
1648,2025-10-08,Lunch,14,14:05,2,Dine-in,,154.5
1649,2025-10-08,Lunch,14,14:11,2,Takeaway,,78.0
1650,2025-10-08,Lunch,13,13:12,2,Dine-in,,72.5
1651,2025-10-08,Lunch,12,12:52,2,Dine-in,,77.5
1652,2025-10-08,Lunch,14,14:42,2,Dine-in,,58.0
1653,2025-10-08,Lunch,12,12:49,3,Dine-in,,175.5
1654,2025-10-08,Lunch,14,14:34,2,Dine-in,,125.0
1655,2025-10-08,Lunch,13,13:06,2,Dine-in,,20.0
1656,2025-10-08,Lunch,14,14:17,2,Dine-in,,100.0
1657,2025-10-08,Lunch,13,13:59,2,Dine-in,,75.5
1658,2025-10-08,Lunch,13,13:21,1,Dine-in,,78.5
1659,2025-10-09,Dinner,19,19:22,3,Dine-in,,57.5
1660,2025-10-09,Dinner,17,17:50,2,Dine-in,,127.0
1661,2025-10-09,Dinner,17,17:48,2,Takeaway,,99.5
1662,2025-10-09,Dinner,20,20:20,2,Dine-in,,68.5
1663,2025-10-09,Dinner,19,19:10,2,Dine-in,,83.0
1664,2025-10-09,Dinner,17,17:39,2,Dine-in,,93.0
1665,2025-10-09,Dinner,20,20:52,2,Dine-in,,103.5
1666,2025-10-09,Dinner,17,17:39,2,Dine-in,,95.5
1667,2025-10-09,Dinner,17,17:48,2,Takeaway,,50.0
1668,2025-10-09,Dinner,20,20:46,2,Dine-in,,78.0
1669,2025-10-09,Dinner,18,18:41,3,Dine-in,,99.5
1670,2025-10-09,Dinner,17,17:36,2,Dine-in,,52.5
1671,2025-10-09,Dinner,21,21:23,5,Dine-in,,330.5
1672,2025-10-09,Dinner,20,20:55,3,Dine-in,,90.5
1673,2025-10-09,Dinner,20,20:06,3,Dine-in,,117.5
1674,2025-10-09,Dinner,18,18:34,3,Dine-in,,146.5
1675,2025-10-09,Dinner,17,17:49,2,Dine-in,,124.0
1676,2025-10-09,Dinner,19,19:10,3,Dine-in,,162.0
1677,2025-10-09,Dinner,17,17:30,1,Dine-in,,88.0
1678,2025-10-09,Dinner,18,18:31,2,Dine-in,,72.5
1679,2025-10-09,Dinner,19,19:06,4,Dine-in,,103.5
1680,2025-10-09,Dinner,21,21:10,1,Dine-in,,117.0
1681,2025-10-09,Lunch,12,12:46,4,Dine-in,,160.0
1682,2025-10-09,Lunch,12,12:47,2,Dine-in,,137.5
1683,2025-10-09,Lunch,12,12:20,2,Dine-in,,22.5
1684,2025-10-09,Lunch,13,13:06,5,Dine-in,,207.5
1685,2025-10-09,Lunch,14,14:30,4,Dine-in,,106.5
1686,2025-10-09,Lunch,12,12:24,5,Dine-in,,78.0
1687,2025-10-09,Lunch,14,14:03,1,Dine-in,,43.5
1688,2025-10-09,Lunch,13,13:33,2,Dine-in,,101.5
1689,2025-10-10,Dinner,18,18:38,4,Dine-in,,179.5
1690,2025-10-10,Dinner,20,20:39,1,Dine-in,,99.0
1691,2025-10-10,Dinner,19,19:21,5,Dine-in,,218.0
1692,2025-10-10,Dinner,21,21:43,3,Dine-in,,50.0
1693,2025-10-10,Dinner,19,19:00,2,Dine-in,,168.5
1694,2025-10-10,Dinner,18,18:46,6,Dine-in,,235.5
1695,2025-10-10,Dinner,21,21:01,2,Dine-in,,118.5
1696,2025-10-10,Dinner,17,17:46,2,Dine-in,,116.0
1697,2025-10-10,Dinner,17,17:53,2,Dine-in,,181.0
1698,2025-10-10,Dinner,17,17:36,4,Dine-in,,162.0
1699,2025-10-10,Dinner,18,18:18,2,Dine-in,,119.0
1700,2025-10-10,Dinner,18,18:29,2,Dine-in,,24.0
1701,2025-10-10,Dinner,20,20:19,2,Dine-in,,48.5
1702,2025-10-10,Dinner,18,18:39,2,Dine-in,,30.5
1703,2025-10-10,Dinner,18,18:03,6,Dine-in,,297.5
1704,2025-10-10,Dinner,19,19:08,3,Takeaway,,86.0
1705,2025-10-10,Dinner,18,18:02,2,Dine-in,,98.0
1706,2025-10-10,Dinner,19,19:11,2,Dine-in,,71.5
1707,2025-10-10,Dinner,20,20:29,2,Dine-in,,84.5
1708,2025-10-10,Dinner,18,18:27,2,Dine-in,,44.0
1709,2025-10-10,Dinner,20,20:26,5,Dine-in,,120.0
1710,2025-10-10,Dinner,18,18:42,5,Dine-in,,282.0
1711,2025-10-10,Dinner,19,19:48,2,Dine-in,,25.5
1712,2025-10-10,Dinner,20,20:03,1,Dine-in,,22.0
1713,2025-10-10,Late,22,22:57,6,Dine-in,,189.5
1714,2025-10-10,Late,22,22:25,2,Dine-in,,30.5
1715,2025-10-10,Lunch,12,12:39,1,Dine-in,,36.0
1716,2025-10-10,Lunch,12,12:39,5,Dine-in,,199.0
1717,2025-10-10,Lunch,12,12:48,3,Dine-in,,232.0
1718,2025-10-10,Lunch,13,13:00,2,Dine-in,,64.5
1719,2025-10-10,Lunch,14,14:24,3,Takeaway,,138.5
1720,2025-10-10,Lunch,14,14:00,2,Dine-in,,107.0
1721,2025-10-10,Lunch,13,13:22,6,Dine-in,,273.5
1722,2025-10-10,Lunch,12,12:58,2,Dine-in,,39.5
1723,2025-10-10,Lunch,14,14:34,2,Dine-in,,167.0
1724,2025-10-10,Lunch,14,14:11,2,Dine-in,,146.5
1725,2025-10-10,Lunch,13,13:01,2,Dine-in,,45.0
1726,2025-10-10,Lunch,14,14:13,2,Dine-in,,38.5
1727,2025-10-10,Lunch,14,14:30,1,Dine-in,,59.5
1728,2025-10-10,Lunch,13,13:47,4,Dine-in,,165.5
1729,2025-10-10,Lunch,14,14:26,1,Takeaway,,39.0
1730,2025-10-11,Dinner,20,20:59,2,Dine-in,,97.5
1731,2025-10-11,Dinner,20,20:32,1,Dine-in,,46.5
1732,2025-10-11,Dinner,21,21:03,2,Dine-in,,54.0
1733,2025-10-11,Dinner,18,18:57,5,Takeaway,,340.0
1734,2025-10-11,Dinner,20,20:54,2,Dine-in,,47.5
1735,2025-10-11,Dinner,21,21:31,5,Dine-in,,327.0
1736,2025-10-11,Dinner,21,21:29,3,Dine-in,,35.0
1737,2025-10-11,Dinner,21,21:44,2,Dine-in,,119.5
1738,2025-10-11,Dinner,18,18:15,2,Dine-in,,135.5
1739,2025-10-11,Dinner,21,21:25,3,Dine-in,,199.5
1740,2025-10-11,Dinner,18,18:48,2,Dine-in,,61.0
1741,2025-10-11,Dinner,21,21:20,2,Dine-in,,129.0
1742,2025-10-11,Dinner,19,19:45,1,Dine-in,,33.0
1743,2025-10-11,Dinner,20,20:21,4,Dine-in,,205.0
1744,2025-10-11,Dinner,20,20:57,2,Dine-in,,71.0
1745,2025-10-11,Dinner,21,21:09,2,Dine-in,,79.5
1746,2025-10-11,Dinner,18,18:07,2,Dine-in,,45.5
1747,2025-10-11,Dinner,20,20:37,2,Takeaway,,76.5
1748,2025-10-11,Dinner,19,19:13,2,Dine-in,,98.5
1749,2025-10-11,Dinner,18,18:31,2,Dine-in,,106.5
1750,2025-10-11,Dinner,21,21:07,6,Dine-in,,232.0
1751,2025-10-11,Dinner,19,19:08,4,Dine-in,,200.0
1752,2025-10-11,Dinner,19,19:25,2,Dine-in,,83.5
1753,2025-10-11,Dinner,18,18:49,2,Dine-in,,90.5
1754,2025-10-11,Dinner,19,19:33,6,Dine-in,,256.0
1755,2025-10-11,Dinner,21,21:19,5,Dine-in,,89.5
1756,2025-10-11,Dinner,18,18:38,1,Dine-in,,79.0
1757,2025-10-11,Dinner,19,19:33,4,Dine-in,,126.5
1758,2025-10-11,Dinner,19,19:51,2,Dine-in,,64.0
1759,2025-10-11,Dinner,17,17:44,1,Dine-in,,33.5
1760,2025-10-11,Late,22,22:10,4,Dine-in,,88.5
1761,2025-10-11,Late,22,22:15,1,Dine-in,,82.5
1762,2025-10-11,Late,22,22:59,5,Dine-in,,220.5
1763,2025-10-11,Late,22,22:16,2,Dine-in,,69.5
1764,2025-10-11,Lunch,14,14:19,2,Takeaway,,83.0
1765,2025-10-11,Lunch,12,12:47,2,Dine-in,,69.5
1766,2025-10-11,Lunch,12,12:42,2,Dine-in,,64.0
1767,2025-10-11,Lunch,12,12:20,5,Dine-in,,191.0
1768,2025-10-11,Lunch,13,13:10,2,Dine-in,,90.5
1769,2025-10-11,Lunch,13,13:21,2,Dine-in,,32.5
1770,2025-10-11,Lunch,13,13:03,1,Dine-in,,61.5
1771,2025-10-11,Lunch,14,14:23,2,Dine-in,,107.5
1772,2025-10-11,Lunch,13,13:26,2,Dine-in,,68.5
1773,2025-10-11,Lunch,12,12:44,1,Dine-in,,46.0
1774,2025-10-11,Lunch,13,13:35,2,Takeaway,,47.5
1775,2025-10-11,Lunch,12,12:03,5,Takeaway,,257.5
1776,2025-10-11,Lunch,12,12:48,2,Takeaway,,76.5
1777,2025-10-11,Lunch,13,13:26,2,Dine-in,,136.0
1778,2025-10-11,Lunch,14,14:42,2,Takeaway,,109.0
1779,2025-10-11,Lunch,14,14:22,3,Dine-in,,76.0
1780,2025-10-12,Dinner,21,21:26,2,Dine-in,,163.0
1781,2025-10-12,Dinner,21,21:09,3,Dine-in,,168.0
1782,2025-10-12,Dinner,21,21:10,2,Dine-in,,85.5
1783,2025-10-12,Dinner,20,20:42,4,Takeaway,,168.0
1784,2025-10-12,Dinner,19,19:44,3,Dine-in,,213.0
1785,2025-10-12,Dinner,21,21:17,1,Dine-in,,60.0
1786,2025-10-12,Dinner,21,21:00,2,Dine-in,,68.0
1787,2025-10-12,Dinner,17,17:41,2,Dine-in,,68.5
1788,2025-10-12,Dinner,19,19:05,1,Dine-in,,3.5
1789,2025-10-12,Dinner,19,19:16,4,Dine-in,,154.0
1790,2025-10-12,Dinner,19,19:01,2,Dine-in,,71.5
1791,2025-10-12,Dinner,21,21:43,2,Dine-in,,65.5
1792,2025-10-12,Dinner,19,19:18,2,Dine-in,,72.5
1793,2025-10-12,Dinner,18,18:39,3,Dine-in,,86.0
1794,2025-10-12,Dinner,17,17:54,4,Takeaway,,119.5
1795,2025-10-12,Dinner,21,21:10,2,Dine-in,,139.5
1796,2025-10-12,Dinner,17,17:43,2,Dine-in,,83.5
1797,2025-10-12,Dinner,20,20:06,2,Dine-in,,30.5
1798,2025-10-12,Dinner,19,19:59,2,Dine-in,,99.0
1799,2025-10-12,Dinner,19,19:34,1,Dine-in,,19.5
1800,2025-10-12,Dinner,21,21:18,2,Dine-in,,168.0
1801,2025-10-12,Dinner,20,20:53,2,Dine-in,,183.5
1802,2025-10-12,Dinner,17,17:46,1,Dine-in,,14.5
1803,2025-10-12,Dinner,21,21:23,5,Dine-in,,156.5
1804,2025-10-12,Dinner,20,20:48,3,Dine-in,,101.5
1805,2025-10-12,Dinner,20,20:22,2,Dine-in,,67.5
1806,2025-10-12,Dinner,21,21:09,5,Takeaway,,134.5
1807,2025-10-12,Dinner,19,19:08,1,Dine-in,,43.0
1808,2025-10-12,Lunch,12,12:53,5,Dine-in,,172.5
1809,2025-10-12,Lunch,13,13:42,1,Dine-in,,41.0
1810,2025-10-12,Lunch,12,12:43,2,Takeaway,,83.5
1811,2025-10-12,Lunch,13,13:02,2,Dine-in,,87.0
1812,2025-10-12,Lunch,13,13:50,1,Dine-in,,39.0
1813,2025-10-12,Lunch,14,14:03,4,Dine-in,,196.5
1814,2025-10-12,Lunch,14,14:25,4,Dine-in,,172.5
1815,2025-10-12,Lunch,13,13:12,2,Dine-in,,33.0
1816,2025-10-12,Lunch,14,14:32,2,Dine-in,,89.0
1817,2025-10-12,Lunch,13,13:18,3,Dine-in,,79.5
1818,2025-10-12,Lunch,13,13:40,1,Dine-in,,63.0
1819,2025-10-12,Lunch,12,12:28,2,Dine-in,,20.5
1820,2025-10-12,Lunch,12,12:54,2,Dine-in,,60.0
1821,2025-10-12,Lunch,14,14:34,1,Dine-in,,24.0
1822,2025-10-14,Dinner,18,18:12,1,Dine-in,,26.5
1823,2025-10-14,Dinner,21,21:33,4,Dine-in,,151.5
1824,2025-10-14,Dinner,19,19:20,2,Dine-in,,129.5
1825,2025-10-14,Dinner,20,20:08,3,Takeaway,,162.5
1826,2025-10-14,Dinner,18,18:54,4,Dine-in,,221.0
1827,2025-10-14,Dinner,19,19:41,1,Dine-in,,35.5
1828,2025-10-14,Dinner,19,19:00,2,Dine-in,,88.0
1829,2025-10-14,Dinner,19,19:20,2,Dine-in,,60.0
1830,2025-10-14,Dinner,18,18:58,1,Dine-in,,18.0
1831,2025-10-14,Dinner,17,17:31,4,Dine-in,,284.5
1832,2025-10-14,Dinner,21,21:02,2,Dine-in,,97.5
1833,2025-10-14,Dinner,20,20:02,4,Takeaway,,202.5
1834,2025-10-14,Dinner,21,21:41,4,Dine-in,,254.5
1835,2025-10-14,Dinner,21,21:39,2,Dine-in,,84.5
